step_idx,failure_type,csv_delay_time,actual_incremental_delay,dynamic_makespan_after_event,target_task,duration_before,duration_after,standard_duration,actual_delay_vs_standard_after,t1,t2,observed_order_extra_delay,released_previous_delay
1,delay,2.9619,2.9700000000000006,72.35,13,5.92,8.89,5.92,2.9700000000000006,,,,
2,delay,5.9238,5.92,78.28,13,8.89,14.81,5.92,8.89,,,,
3,delay,1.79,1.79,75.57,14,3.58,5.37,3.58,1.79,,,,
4,delay,3.58,3.579999999999999,79.15,14,5.37,8.95,3.58,5.369999999999999,,,,
5,delay,7.16,7.16,84.33,14,8.95,16.11,3.58,12.53,,,,
6,delay,7.16,7.16,90.13,14,16.11,23.27,3.58,19.689999999999998,,,,
7,delay,1.797,1.7999999999999998,86.33,19,3.59,5.39,3.59,1.7999999999999998,,,,
8,delay,3.594,3.5900000000000007,89.92,19,5.39,8.98,3.59,5.390000000000001,,,,
