step_idx,failure_type,csv_delay_time,actual_incremental_delay,dynamic_makespan_after_event,target_task,duration_before,duration_after,standard_duration,actual_delay_vs_standard_after,t1,t2,observed_order_extra_delay,released_previous_delay
1,delay,1.79,1.79,70.71,14,3.58,5.37,3.58,1.79,,,,
2,delay,3.58,3.579999999999999,74.29,14,5.37,8.95,3.58,5.369999999999999,,,,
3,delay,7.16,7.16,79.57,14,8.95,16.11,3.58,12.53,,,,
4,delay,7.16,7.16,85.27,14,16.11,23.27,3.58,19.689999999999998,,,,
5,delay,1.8096,1.8099999999999996,81.58,22,3.62,5.43,3.62,1.8099999999999996,,,,
