step_idx,failure_type,decision_time,csv_delay_time,actual_incremental_delay,applied_nores_delay,delay_source,human_time_mode,delay_extra_total,delay_actual_duration,simulated_duration_after_event,nores_makespan,dynamic_makespan_after_event,nores_minus_dynamic,target_task,t1,t2,earlier_task,later_task,order_base_duration,order_required_task_actual_duration,order_wrong_first_task_actual_duration,order_later_standard_duration,order_later_simulated_duration,order_later_duration_source,order_has_delay,compensation_mode,compensation_value,applied_compensation,compensation_base_duration,compensation_base_source,compensation_upper,order_fixed_compensation,order_compensation_upper,released_previous_delay,observed_order_extra_delay
1,delay,16.50777554512024,1.7319,1.7400000000000002,1.7400000000000002,human_delay_task_uses_real_observed_duration,standard,,5.2,5.2,75.5296,73.77,1.759600000000006,6,,,,,,,,,,,,fixed,3.39,,,,,,,,
2,delay,52.25012922286987,1.7319,1.7400000000000002,1.7400000000000002,human_delay_task_uses_real_observed_duration,standard,,5.2,5.2,76.1858,70.58,5.605800000000002,18,,,,,,,,,,,,fixed,3.39,,,,,,,,
3,delay,53.92673134803772,3.4638,3.46,3.46,human_delay_task_uses_real_observed_duration,standard,,8.66,8.66,79.6458,74.04,5.605799999999988,18,,,,,,,,,,,,fixed,3.39,,,,,,,,
4,order,55.28527474403381,0.0,3.04,3.39,order_wrong_first_actual_plus_fixed_3.39_on_earlier_task,standard,,,,81.0058,71.89,9.115799999999993,18,18,19,18,19,6.63,3.46,6.63,3.594,3.594,standard_human_time_mode,1,fixed,3.39,3.39,3.39,fixed_value,3.39,3.39,3.39,5.2,3.04
5,delay,58.7683002948761,6.9276,6.930000000000001,6.930000000000001,human_delay_task_uses_real_observed_duration,standard,,10.39,10.39,81.3758,78.81,2.565799999999996,18,,,,,,,,,,,,fixed,3.39,,,,,,,,
