step_idx,failure_type,csv_delay_time,actual_incremental_delay,dynamic_makespan_after_event,target_task,duration_before,duration_after,standard_duration,actual_delay_vs_standard_after,t1,t2,observed_order_extra_delay,released_previous_delay
1,delay,1.7319,1.7400000000000002,69.77,12,3.46,5.2,3.46,1.7400000000000002,,,,
2,delay,1.79,1.79,70.14,14,3.58,5.37,3.58,1.79,,,,
3,delay,1.6689,1.67,71.2,15,3.34,5.01,3.34,1.67,,,,
4,delay,1.7319,1.7400000000000002,70.79,18,3.46,5.2,3.46,1.7400000000000002,,,,
