title: offline optimal schedule
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           3.99           3.99
       3       human           3.99           7.61           3.62
       4       robot           0.00           7.71           7.71
       5       human           7.71          13.63           5.92
       7       robot           7.71          15.94           8.23
       8       human          13.63          17.22           3.59
       6       human          17.22          20.69           3.46
       9       human          20.69          26.61           5.92
      10       human          26.61          30.20           3.59
      11       robot          20.23          28.61           8.38
      12       human          30.20          33.67           3.46
      13       human          33.67          39.59           5.92
      15       human          39.59          42.93           3.34
      16       robot          32.54          41.59           9.06
      14       human          42.93          46.51           3.58
      17       human          46.51          52.43           5.92
      18       human          52.43          55.90           3.46
      19       human          55.90          59.49           3.59
      20       robot          45.91          54.43           8.52
      21       human          59.49          65.42           5.92
      22       human          65.42          69.03           3.62
      23       human          69.03          72.63           3.59
      24       robot          58.21          67.42           9.20
                                         makespan:          72.63

title: dynamic scheduling 1
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           3.48           3.48
       3       human           3.55           6.85           3.31
       4       robot           0.00           9.03           9.03
       5       human           9.03          13.76           4.73
       7       robot           9.06          18.66           9.59
       8       human          13.85          16.86           3.01
       6       human          16.93          19.40           2.47
       9       human          19.51          23.90           4.39
      10       human          23.96          29.35           5.39
      11       robot          20.31          28.69           8.38
      12       human          29.35          32.82           3.46
      13       human          32.82          38.74           5.92
      15       human          38.74          42.08           3.34
      16       robot          31.68          40.74           9.06
      14       human          42.08          45.66           3.58
      17       human          45.66          51.58           5.92
      18       human          51.58          55.05           3.46
      19       human          55.05          58.64           3.59
      20       robot          45.06          53.58           8.52
      21       human          58.64          64.56           5.92
      22       human          64.56          68.18           3.62
      23       human          68.18          71.78           3.59
      24       robot          57.36          66.56           9.20
                                         makespan:          71.78

title: dynamic scheduling 2
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           3.48           3.48
       3       human           3.55           6.85           3.31
       4       robot           0.00           9.03           9.03
       5       human           9.03          13.76           4.73
       7       robot           9.06          18.66           9.59
       8       human          13.85          16.86           3.01
       6       human          16.93          19.40           2.47
       9       human          19.51          23.90           4.39
      10       human          23.96          32.95           8.98
      11       robot          20.31          29.41           9.10
      12       human          32.95          36.41           3.46
      13       human          36.41          42.33           5.92
      15       human          42.33          45.67           3.34
      16       robot          35.28          44.33           9.06
      14       human          45.67          49.25           3.58
      17       human          49.25          55.18           5.92
      18       human          55.18          58.64           3.46
      19       human          58.64          62.23           3.59
      20       robot          48.65          57.18           8.52
      21       human          62.23          68.16           5.92
      22       human          68.16          71.78           3.62
      23       human          71.78          75.37           3.59
      24       robot          60.96          70.16           9.20
                                         makespan:          75.37

title: dynamic scheduling 3
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           3.48           3.48
       3       human           3.55           6.85           3.31
       4       robot           0.00           9.03           9.03
       5       human           9.03          13.76           4.73
       7       robot           9.06          18.66           9.59
       8       human          13.85          16.86           3.01
       6       human          16.93          19.40           2.47
       9       human          19.51          23.90           4.39
      10       human          23.96          40.14          16.17
      11       robot          20.31          30.36          10.05
      12       robot          33.02          41.30           8.28
      13       human          41.30          47.22           5.92
      15       human          47.22          50.56           3.34
      16       robot          41.30          50.35           9.06
      14       human          50.56          54.14           3.58
      17       human          54.14          60.06           5.92
      18       human          60.06          63.53           3.46
      19       human          63.53          67.12           3.59
      20       robot          53.54          62.06           8.52
      21       human          67.12          73.04           5.92
      22       human          73.04          76.66           3.62
      23       human          76.66          80.26           3.59
      24       robot          65.84          75.04           9.20
                                         makespan:          80.26

title: dynamic scheduling 4
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           3.48           3.48
       3       human           3.55           6.85           3.31
       4       robot           0.00           9.03           9.03
       5       human           9.03          13.76           4.73
       7       robot           9.06          18.66           9.59
       8       human          13.85          16.86           3.01
       6       human          16.93          19.40           2.47
       9       human          19.51          23.90           4.39
      10       human          23.96          47.32          23.36
      11       robot          20.31          30.36          10.05
      12       robot          33.13          41.41           8.28
      13       human          47.32          53.25           5.92
      15       human          53.25          56.58           3.34
      16       robot          46.19          55.25           9.06
      14       human          56.58          60.16           3.58
      17       human          60.16          66.09           5.92
      18       human          66.09          69.55           3.46
      19       human          69.55          73.15           3.59
      20       robot          59.56          68.09           8.52
      21       human          73.15          79.07           5.92
      22       human          79.07          82.69           3.62
      23       human          82.69          86.28           3.59
      24       robot          71.87          81.07           9.20
                                         makespan:          86.28

title: final timeline
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           3.48           3.48
       3       human           3.55           6.85           3.31
       4       robot           0.00           9.03           9.03
       5       human           9.03          13.76           4.73
       7       robot           9.06          18.66           9.59
       8       human          13.85          16.86           3.01
       6       human          16.93          19.40           2.47
       9       human          19.51          23.90           4.39
      10       human          23.96          43.94          19.98
      11       robot          20.31          30.36          10.05
      12       robot          33.13          42.49           9.37
      13       human          44.04          47.77           3.73
      15       human          47.83          50.62           2.79
      16       robot          46.21          55.99           9.78
      14       human          50.68          53.36           2.68
      17       human          55.99          60.21           4.22
      18       human          60.28          63.36           3.08
      19       human          63.43          66.09           2.66
      20       robot          59.59          69.12           9.53
      21       human          69.12          73.23           4.11
      22       human          73.25          76.68           3.43
      23       human          76.70          78.78           2.08
      24       robot          71.92          81.77           9.86
                                         makespan:          81.77

