step_idx,failure_type,decision_time,csv_delay_time,actual_incremental_delay,applied_nores_delay,delay_source,human_time_mode,delay_extra_total,delay_actual_duration,simulated_duration_after_event,nores_makespan,dynamic_makespan_after_event,nores_minus_dynamic,target_task,t1,t2,earlier_task,later_task,order_base_duration,order_required_task_actual_duration,order_wrong_first_task_actual_duration,order_later_standard_duration,order_later_simulated_duration,order_later_duration_source,order_has_delay,compensation_mode,compensation_value,applied_compensation,compensation_base_duration,compensation_base_source,compensation_upper,order_fixed_compensation,order_compensation_upper,released_previous_delay,observed_order_extra_delay
1,delay,65.33816385269165,1.797,1.7999999999999998,1.7999999999999998,human_delay_task_uses_real_observed_duration,standard,,5.39,5.39,75.27940000000001,70.74,4.539400000000015,23,,,,,,,,,,,,fixed,3.39,,,,,,,,
2,order,66.25155329704285,0.0,0.8999999999999995,3.39,order_wrong_first_actual_plus_fixed_3.39_on_earlier_task,standard,,,,77.7994,69.85,7.949400000000011,23,23,22,23,22,4.52,3.59,4.52,3.6192,3.6192,standard_human_time_mode,1,fixed,3.39,3.39,3.39,fixed_value,3.39,3.39,3.39,1.7999999999999998,0.8999999999999995
