title: offline optimal schedule
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           3.46           3.46
       7       human           3.46           7.08           3.62
       8       robot           0.00           7.71           7.71
       1       human           7.71          13.63           5.92
       3       human          13.63          17.25           3.62
       4       human          17.25          20.84           3.59
       2       robot           7.71          16.76           9.06
      13       human          20.84          26.77           5.92
      14       human          26.77          30.35           3.58
      15       human          30.35          33.68           3.34
      16       robot          19.56          28.77           9.20
      17       human          33.68          39.61           5.92
      18       human          39.61          43.07           3.46
      19       human          43.07          46.67           3.59
      20       robot          33.38          41.61           8.23
      21       human          46.67          52.59           5.92
      22       human          52.59          56.21           3.62
      23       human          56.21          59.80           3.59
      24       robot          45.22          54.59           9.37
       9       human          59.80          65.73           5.92
      11       robot          59.35          67.73           8.38
      12       human          65.73          69.19           3.46
      10       human          69.19          72.78           3.59
                                         makespan:          72.78

title: dynamic scheduling 1
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           1.96           1.96
       7       human           1.98           5.12           3.15
       8       robot           0.00           8.85           8.85
       1       human           8.85          13.45           4.61
       3       human          13.49          16.39           2.90
       4       human          16.42          18.38           1.96
       2       robot           8.88          18.68           9.81
      13       human          18.68          23.53           4.85
      14       human          23.55          25.96           2.41
      15       human          25.98          28.53           2.56
      16       robot          19.57          29.49           9.92
      17       human          29.49          33.97           4.48
      18       human          33.99          39.18           5.20
      20       robot          33.42          41.65           8.23
      19       human          39.18          42.78           3.59
      21       human          42.78          48.70           5.92
      22       human          48.70          52.32           3.62
      23       human          52.32          55.91           3.59
      24       robot          41.65          51.03           9.37
       9       human          55.91          61.84           5.92
      11       robot          55.46          63.84           8.38
      12       human          61.84          65.30           3.46
      10       human          65.30          68.90           3.59
                                         makespan:          68.90

title: dynamic scheduling 2
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           1.96           1.96
       7       human           1.98           5.12           3.15
       8       robot           0.00           8.85           8.85
       1       human           8.85          13.45           4.61
       3       human          13.49          16.39           2.90
       4       human          16.42          18.38           1.96
       2       robot           8.88          18.68           9.81
      13       human          18.68          23.53           4.85
      14       human          23.55          25.96           2.41
      15       human          25.98          28.53           2.56
      16       robot          19.57          29.49           9.92
      17       human          29.49          33.97           4.48
      18       human          33.99          42.65           8.66
      20       robot          33.42          41.65           8.23
      19       human          42.65          46.24           3.59
      21       human          46.24          52.17           5.92
      22       human          52.17          55.78           3.62
      23       human          55.78          59.38           3.59
      24       robot          44.79          54.17           9.37
       9       human          59.38          65.30           5.92
      11       robot          58.92          67.30           8.38
      12       human          65.30          68.77           3.46
      10       human          68.77          72.36           3.59
                                         makespan:          72.36

title: dynamic scheduling 3
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           1.96           1.96
       7       human           1.98           5.12           3.15
       8       robot           0.00           8.85           8.85
       1       human           8.85          13.45           4.61
       3       human          13.49          16.39           2.90
       4       human          16.42          18.38           1.96
       2       robot           8.88          18.68           9.81
      13       human          18.68          23.53           4.85
      14       human          23.55          25.96           2.41
      15       human          25.98          28.53           2.56
      16       robot          19.57          29.49           9.92
      17       human          29.49          33.97           4.48
      18       human          33.99          49.58          15.59
      20       robot          33.42          42.70           9.27
      19       robot          42.70          50.55           7.86
      21       human          50.55          56.48           5.92
      22       human          56.48          60.10           3.62
      23       human          60.10          63.69           3.59
      24       robot          50.55          59.93           9.37
       9       human          63.69          69.61           5.92
      11       robot          63.24          71.61           8.38
      12       human          69.61          73.08           3.46
      10       human          73.08          76.67           3.59
                                         makespan:          76.67

title: dynamic scheduling 4
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           1.96           1.96
       7       human           1.98           5.12           3.15
       8       robot           0.00           8.85           8.85
       1       human           8.85          13.45           4.61
       3       human          13.49          16.39           2.90
       4       human          16.42          18.38           1.96
       2       robot           8.88          18.68           9.81
      13       human          18.68          23.53           4.85
      14       human          23.55          25.96           2.41
      15       human          25.98          28.53           2.56
      16       robot          19.57          29.49           9.92
      17       human          29.49          33.97           4.48
      18       human          33.99          56.50          22.51
      20       robot          33.42          42.88           9.45
      19       robot          42.90          50.75           7.86
      21       human          56.50          62.43           5.92
      22       human          62.43          66.05           3.62
      23       human          66.05          69.64           3.59
      24       robot          55.05          64.43           9.37
       9       human          69.64          75.56           5.92
      11       robot          69.19          77.56           8.38
      12       human          75.56          79.03           3.46
      10       human          79.03          82.62           3.59
                                         makespan:          82.62

title: dynamic scheduling 5
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           1.96           1.96
       7       human           1.98           5.12           3.15
       8       robot           0.00           8.85           8.85
       1       human           8.85          13.45           4.61
       3       human          13.49          16.39           2.90
       4       human          16.42          18.38           1.96
       2       robot           8.88          18.68           9.81
      13       human          18.68          23.53           4.85
      14       human          23.55          25.96           2.41
      15       human          25.98          28.53           2.56
      16       robot          19.57          29.49           9.92
      17       human          29.49          33.97           4.48
      18       human          33.99          63.43          29.44
      20       robot          33.42          42.88           9.45
      19       robot          42.90          51.44           8.54
      21       human          63.43          69.35           5.92
      24       robot          57.22          71.35          14.14
      22       human          69.35          72.97           3.62
      23       human          72.97          76.57           3.59
       9       human          76.57          82.49           5.92
      11       robot          76.11          84.49           8.38
      12       human          82.49          85.96           3.46
      10       human          85.96          89.55           3.59
                                         makespan:          89.55

title: dynamic scheduling 6
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           1.96           1.96
       7       human           1.98           5.12           3.15
       8       robot           0.00           8.85           8.85
       1       human           8.85          13.45           4.61
       3       human          13.49          16.39           2.90
       4       human          16.42          18.38           1.96
       2       robot           8.88          18.68           9.81
      13       human          18.68          23.53           4.85
      14       human          23.55          25.96           2.41
      15       human          25.98          28.53           2.56
      16       robot          19.57          29.49           9.92
      17       human          29.49          33.97           4.48
      18       human          33.99          60.47          26.48
      20       robot          33.42          42.88           9.45
      19       robot          42.90          51.44           8.54
      21       human          60.53          69.42           8.89
      24       robot          57.22          71.42          14.20
      22       human          69.42          73.04           3.62
      23       human          73.04          76.63           3.59
       9       human          76.63          82.55           5.92
      11       robot          76.17          84.55           8.38
      12       human          82.55          86.02           3.46
      10       human          86.02          89.61           3.59
                                         makespan:          89.61

title: dynamic scheduling 7
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           1.96           1.96
       7       human           1.98           5.12           3.15
       8       robot           0.00           8.85           8.85
       1       human           8.85          13.45           4.61
       3       human          13.49          16.39           2.90
       4       human          16.42          18.38           1.96
       2       robot           8.88          18.68           9.81
      13       human          18.68          23.53           4.85
      14       human          23.55          25.96           2.41
      15       human          25.98          28.53           2.56
      16       robot          19.57          29.49           9.92
      17       human          29.49          33.97           4.48
      18       human          33.99          60.47          26.48
      20       robot          33.42          42.88           9.45
      19       robot          42.90          51.44           8.54
      21       human          60.53          75.34          14.81
      24       robot          57.22          77.34          20.12
      22       human          75.34          78.96           3.62
      23       human          78.96          82.55           3.59
       9       human          82.55          88.48           5.92
      11       robot          82.10          90.48           8.38
      12       human          88.48          91.94           3.46
      10       human          91.94          95.53           3.59
                                         makespan:          95.53

title: dynamic scheduling 8
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           1.96           1.96
       7       human           1.98           5.12           3.15
       8       robot           0.00           8.85           8.85
       1       human           8.85          13.45           4.61
       3       human          13.49          16.39           2.90
       4       human          16.42          18.38           1.96
       2       robot           8.88          18.68           9.81
      13       human          18.68          23.53           4.85
      14       human          23.55          25.96           2.41
      15       human          25.98          28.53           2.56
      16       robot          19.57          29.49           9.92
      17       human          29.49          33.97           4.48
      18       human          33.99          60.47          26.48
      20       robot          33.42          42.88           9.45
      19       robot          42.90          51.44           8.54
      21       human          60.53          87.19          26.66
      24       robot          57.22          89.19          31.97
      22       human          87.19          90.81           3.62
      23       human          90.81          94.40           3.59
       9       human          94.40         100.32           5.92
      11       robot          93.95         102.32           8.38
      12       human         100.32         103.79           3.46
      10       human         103.79         107.38           3.59
                                         makespan:         107.38

title: dynamic scheduling 9
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           1.96           1.96
       7       human           1.98           5.12           3.15
       8       robot           0.00           8.85           8.85
       1       human           8.85          13.45           4.61
       3       human          13.49          16.39           2.90
       4       human          16.42          18.38           1.96
       2       robot           8.88          18.68           9.81
      13       human          18.68          23.53           4.85
      14       human          23.55          25.96           2.41
      15       human          25.98          28.53           2.56
      16       robot          19.57          29.49           9.92
      17       human          29.49          33.97           4.48
      18       human          33.99          60.47          26.48
      20       robot          33.42          42.88           9.45
      19       robot          42.90          51.44           8.54
      21       human          60.53          99.03          38.50
      24       robot          57.22         101.03          43.82
      22       human          99.03         102.65           3.62
      23       human         102.65         106.25           3.59
       9       human         106.25         112.17           5.92
      11       robot         105.79         114.17           8.38
      12       human         112.17         115.64           3.46
      10       human         115.64         119.23           3.59
                                         makespan:         119.23

title: dynamic scheduling 10
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           1.96           1.96
       7       human           1.98           5.12           3.15
       8       robot           0.00           8.85           8.85
       1       human           8.85          13.45           4.61
       3       human          13.49          16.39           2.90
       4       human          16.42          18.38           1.96
       2       robot           8.88          18.68           9.81
      13       human          18.68          23.53           4.85
      14       human          23.55          25.96           2.41
      15       human          25.98          28.53           2.56
      16       robot          19.57          29.49           9.92
      17       human          29.49          33.97           4.48
      18       human          33.99          60.47          26.48
      20       robot          33.42          42.88           9.45
      19       robot          42.90          51.44           8.54
      21       human          60.53          92.17          31.64
      24       robot          57.22          94.95          37.73
      22       human          92.24          97.66           5.43
      23       human          97.66         101.26           3.59
       9       human         101.26         107.18           5.92
      11       robot         100.80         109.18           8.38
      12       human         107.18         110.65           3.46
      10       human         110.65         114.24           3.59
                                         makespan:         114.24

title: final timeline
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           1.96           1.96
       7       human           1.98           5.12           3.15
       8       robot           0.00           8.85           8.85
       1       human           8.85          13.45           4.61
       3       human          13.49          16.39           2.90
       4       human          16.42          18.38           1.96
       2       robot           8.88          18.68           9.81
      13       human          18.68          23.53           4.85
      14       human          23.55          25.96           2.41
      15       human          25.98          28.53           2.56
      16       robot          19.57          29.49           9.92
      17       human          29.49          33.97           4.48
      18       human          33.99          60.47          26.48
      20       robot          33.42          42.88           9.45
      19       robot          42.90          51.44           8.54
      21       human          60.53          92.17          31.64
      24       robot          57.22          94.95          37.73
      22       human          92.24          96.59           4.35
      23       human          96.66          98.69           2.03
       9       human          98.74         103.26           4.51
      11       robot         100.88         110.45           9.57
      12       human         103.35         105.19           1.84
      10       human         105.21         108.22           3.01
                                         makespan:         110.45

