step_idx,failure_type,csv_delay_time,actual_incremental_delay,dynamic_makespan_after_event,target_task,duration_before,duration_after,standard_duration,actual_delay_vs_standard_after,t1,t2,observed_order_extra_delay,released_previous_delay
1,delay,1.797,1.7999999999999998,71.25,10,3.59,5.39,3.59,1.7999999999999998,,,,
2,delay,3.594,3.5900000000000007,74.84,10,5.39,8.98,3.59,5.390000000000001,,,,
3,delay,7.188,7.190000000000001,79.69,10,8.98,16.17,3.59,12.580000000000002,,,,
4,delay,1.7319,1.7400000000000002,78.78,18,3.46,5.2,3.46,1.7400000000000002,,,,
5,delay,3.4638,3.46,82.24,18,5.2,8.66,3.46,5.2,,,,
6,delay,6.9276,6.93,86.55,18,8.66,15.59,3.46,12.129999999999999,,,,
7,delay,1.8096,1.8099999999999996,87.99,22,3.62,5.43,3.62,1.8099999999999996,,,,
