step_idx,failure_type,csv_delay_time,actual_incremental_delay,dynamic_makespan_after_event,target_task,duration_before,duration_after,standard_duration,actual_delay_vs_standard_after,t1,t2,observed_order_extra_delay,released_previous_delay
1,delay,1.797,1.7999999999999998,74.51,8,3.59,5.39,3.59,1.7999999999999998,,,,
2,delay,1.797,1.7999999999999998,73.72,10,3.59,5.39,3.59,1.7999999999999998,,,,
3,delay,1.79,1.79,74.12,14,3.58,5.37,3.58,1.79,,,,
4,delay,1.797,1.7999999999999998,71.73,23,3.59,5.39,3.59,1.7999999999999998,,,,
