title: offline optimal schedule
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           3.46           3.46
       7       human           3.46           7.08           3.62
       8       robot           0.00           7.71           7.71
       1       human           7.71          13.63           5.92
       2       robot           7.71          16.76           9.06
       3       human          13.63          17.25           3.62
       4       human          17.25          20.84           3.59
      13       human          20.84          26.77           5.92
      14       human          26.77          30.35           3.58
      15       human          30.35          33.68           3.34
      16       robot          19.56          28.77           9.20
      17       human          33.68          39.61           5.92
      18       human          39.61          43.07           3.46
      19       human          43.07          46.67           3.59
      20       robot          33.38          41.61           8.23
      21       human          46.67          52.59           5.92
      22       human          52.59          56.21           3.62
      23       human          56.21          59.80           3.59
      24       robot          45.22          54.59           9.37
       9       human          59.80          65.73           5.92
      12       human          65.73          69.19           3.46
      11       robot          59.35          67.73           8.38
      10       human          69.19          72.78           3.59
                                         makespan:          72.78

title: dynamic scheduling 1
 task ID       agent     start_time    finish_time       duration
       6       human          -0.00           5.19           5.20
       8       robot           0.08           7.79           7.71
       7       human           5.19           8.81           3.62
       1       human           8.81          14.74           5.92
       2       robot           7.79          16.85           9.06
       3       human          14.74          18.36           3.62
       4       human          18.36          21.95           3.59
      13       human          21.95          27.87           5.92
      14       human          27.87          31.45           3.58
      15       human          31.45          34.79           3.34
      16       robot          20.67          29.87           9.20
      17       human          34.79          40.72           5.92
      18       human          40.72          44.18           3.46
      19       human          44.18          47.77           3.59
      20       robot          34.49          42.72           8.23
      21       human          47.77          53.70           5.92
      22       human          53.70          57.32           3.62
      23       human          57.32          60.91           3.59
      24       robot          46.32          55.70           9.37
       9       human          60.91          66.83           5.92
      12       human          66.83          70.30           3.46
      11       robot          60.46          68.83           8.38
      10       human          70.30          73.89           3.59
                                         makespan:          73.89

title: dynamic scheduling 2
 task ID       agent     start_time    finish_time       duration
       6       human          -0.00           5.17           5.17
       8       robot           0.08           9.00           8.92
       7       human           5.19           8.62           3.43
       1       human           9.00          13.62           4.62
       2       robot           9.03          18.84           9.81
       3       human          13.65          17.25           3.61
       4       human          17.28          20.28           3.00
      13       human          20.35          24.93           4.59
      14       human          24.97          27.74           2.77
      15       human          27.76          30.75           3.00
      16       robot          20.71          30.47           9.76
      17       human          30.81          35.07           4.26
      18       human          35.10          37.75           2.65
      19       human          37.77          40.05           2.27
      20       robot          34.51          43.73           9.22
      21       human          43.73          48.32           4.58
      22       human          48.35          53.77           5.43
      24       robot          46.35          55.72           9.37
      23       human          53.77          57.37           3.59
       9       human          57.37          63.29           5.92
      12       human          63.29          66.76           3.46
      11       robot          56.91          65.29           8.38
      10       human          66.76          70.35           3.59
                                         makespan:          70.35

title: dynamic scheduling 3
 task ID       agent     start_time    finish_time       duration
       6       human          -0.00           5.17           5.17
       8       robot           0.08           9.00           8.92
       7       human           5.19           8.62           3.43
       1       human           9.00          13.62           4.62
       2       robot           9.03          18.84           9.81
       3       human          13.65          17.25           3.61
       4       human          17.28          20.28           3.00
      13       human          20.35          24.93           4.59
      14       human          24.97          27.74           2.77
      15       human          27.76          30.75           3.00
      16       robot          20.71          30.47           9.76
      17       human          30.81          35.07           4.26
      18       human          35.10          37.75           2.65
      19       human          37.77          40.05           2.27
      20       robot          34.51          43.73           9.22
      21       human          43.73          48.32           4.58
      22       human          48.35          52.64           4.29
      24       robot          46.35          56.28           9.93
      23       human          52.67          58.06           5.39
       9       human          58.06          63.98           5.92
      12       human          63.98          67.45           3.46
      11       robot          57.60          65.98           8.38
      10       human          67.45          71.04           3.59
                                         makespan:          71.04

title: dynamic scheduling 4
 task ID       agent     start_time    finish_time       duration
       6       human          -0.00           5.17           5.17
       8       robot           0.08           9.00           8.92
       7       human           5.19           8.62           3.43
       1       human           9.00          13.62           4.62
       2       robot           9.03          18.84           9.81
       3       human          13.65          17.25           3.61
       4       human          17.28          20.28           3.00
      13       human          20.35          24.93           4.59
      14       human          24.97          27.74           2.77
      15       human          27.76          30.75           3.00
      16       robot          20.71          30.47           9.76
      17       human          30.81          35.07           4.26
      18       human          35.10          37.75           2.65
      19       human          37.77          40.05           2.27
      20       robot          34.51          43.73           9.22
      21       human          43.73          48.32           4.58
      22       human          48.35          52.64           4.29
      24       robot          46.35          56.89          10.54
      23       human          52.67          57.82           5.15
       9       human          57.89          63.27           5.38
      12       human          63.29          68.49           5.20
      11       robot          57.65          66.79           9.14
      10       human          68.49          72.08           3.59
                                         makespan:          72.08

title: final timeline
 task ID       agent     start_time    finish_time       duration
       6       human          -0.00           5.17           5.17
       8       robot           0.08           9.00           8.92
       7       human           5.19           8.62           3.43
       1       human           9.00          13.62           4.62
       2       robot           9.03          18.84           9.81
       3       human          13.65          17.25           3.61
       4       human          17.28          20.28           3.00
      13       human          20.35          24.93           4.59
      14       human          24.97          27.74           2.77
      15       human          27.76          30.75           3.00
      16       robot          20.71          30.47           9.76
      17       human          30.81          35.07           4.26
      18       human          35.10          37.75           2.65
      19       human          37.77          40.05           2.27
      20       robot          34.51          43.73           9.22
      21       human          43.73          48.32           4.58
      22       human          48.35          52.64           4.29
      24       robot          46.35          56.89          10.54
      23       human          52.67          57.82           5.15
       9       human          57.89          63.27           5.38
      12       human          63.29          67.40           4.11
      11       robot          57.65          67.63           9.99
      10       human          67.42          70.17           2.74
                                         makespan:          70.17

