title: offline optimal schedule
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           3.46           3.46
       7       human           3.46           7.08           3.62
       8       robot           0.00           7.71           7.71
       1       human           7.71          13.63           5.92
       2       robot           7.71          16.76           9.06
       4       human          13.63          17.22           3.59
       3       human          17.22          20.84           3.62
      13       human          20.84          26.77           5.92
      14       human          26.77          30.35           3.58
      15       human          30.35          33.68           3.34
      16       robot          19.56          28.77           9.20
      17       human          33.68          39.61           5.92
      20       robot          33.38          41.61           8.23
      19       human          39.61          43.20           3.59
      18       human          43.20          46.67           3.46
      21       human          46.67          52.59           5.92
      22       human          52.59          56.21           3.62
      23       human          56.21          59.80           3.59
      24       robot          45.21          54.59           9.37
       9       human          59.80          65.73           5.92
      10       human          65.73          69.32           3.59
      11       robot          59.35          67.73           8.38
      12       human          69.32          72.78           3.46
                                         makespan:          72.78

title: dynamic scheduling 1
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           3.04           3.04
       7       human           3.06           5.62           2.56
       8       robot           0.00           8.58           8.58
       1       human           8.58          12.74           4.16
       2       robot           8.60          17.66           9.06
       4       human          12.77          18.16           5.39
       3       human          18.16          21.78           3.62
      13       human          21.78          27.71           5.92
      14       human          27.71          31.29           3.58
      15       human          31.29          34.62           3.34
      16       robot          20.50          29.71           9.20
      17       human          34.62          40.55           5.92
      20       robot          34.32          42.55           8.23
      19       human          40.55          44.14           3.59
      18       human          44.14          47.61           3.46
      21       human          47.61          53.53           5.92
      22       human          53.53          57.15           3.62
      23       human          57.15          60.74           3.59
      24       robot          46.16          55.53           9.37
       9       human          60.74          66.67           5.92
      10       human          66.67          70.26           3.59
      11       robot          60.29          68.67           8.38
      12       human          70.26          73.72           3.46
                                         makespan:          73.72

title: dynamic scheduling 2
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           3.04           3.04
       7       human           3.06           5.62           2.56
       8       robot           0.00           8.58           8.58
       1       human           8.58          12.74           4.16
       2       robot           8.60          18.37           9.76
       4       human          12.77          18.02           5.25
       3       human          18.04          20.86           2.82
      13       human          20.92          25.33           4.42
      14       human          25.37          30.74           5.37
      16       robot          20.51          29.72           9.20
      15       human          30.74          34.08           3.34
      17       human          34.08          40.00           5.92
      20       robot          33.77          42.00           8.23
      19       human          40.00          43.60           3.59
      18       human          43.60          47.06           3.46
      21       human          47.06          52.98           5.92
      22       human          52.98          56.60           3.62
      23       human          56.60          60.20           3.59
      24       robot          45.61          54.98           9.37
       9       human          60.20          66.12           5.92
      10       human          66.12          69.72           3.59
      11       robot          59.74          68.12           8.38
      12       human          69.72          73.18           3.46
                                         makespan:          73.18

title: dynamic scheduling 3
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           3.04           3.04
       7       human           3.06           5.62           2.56
       8       robot           0.00           8.58           8.58
       1       human           8.58          12.74           4.16
       2       robot           8.60          18.37           9.76
       4       human          12.77          18.02           5.25
       3       human          18.04          20.86           2.82
      13       human          20.92          25.33           4.42
      14       human          25.37          29.61           4.24
      16       robot          20.51          30.04           9.53
      15       human          29.64          32.39           2.75
      17       human          32.45          37.11           4.67
      20       robot          33.81          42.04           8.23
      19       human          37.14          42.53           5.39
      18       human          42.53          45.99           3.46
      21       human          45.99          51.92           5.92
      22       human          51.92          55.54           3.62
      23       human          55.54          59.13           3.59
      24       robot          44.54          53.92           9.37
       9       human          59.13          65.05           5.92
      10       human          65.05          68.65           3.59
      11       robot          58.68          67.05           8.38
      12       human          68.65          72.11           3.46
                                         makespan:          72.11

title: dynamic scheduling 4
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           3.04           3.04
       7       human           3.06           5.62           2.56
       8       robot           0.00           8.58           8.58
       1       human           8.58          12.74           4.16
       2       robot           8.60          18.37           9.76
       4       human          12.77          18.02           5.25
       3       human          18.04          20.86           2.82
      13       human          20.92          25.33           4.42
      14       human          25.37          29.61           4.24
      16       robot          20.51          30.04           9.53
      15       human          29.64          32.39           2.75
      17       human          32.45          37.11           4.67
      20       robot          33.81          42.53           8.72
      19       human          37.14          41.37           4.24
      18       human          41.40          43.87           2.47
      21       human          43.92          48.23           4.31
      22       human          48.26          51.37           3.11
      23       human          51.39          56.78           5.39
      24       robot          44.58          55.03          10.45
       9       human          56.78          62.70           5.92
      12       human          62.70          66.17           3.46
      11       robot          56.33          64.70           8.38
      10       human          66.17          69.76           3.59
                                         makespan:          69.76

title: final timeline
 task ID       agent     start_time    finish_time       duration
       6       human           0.00           3.04           3.04
       7       human           3.06           5.62           2.56
       8       robot           0.00           8.58           8.58
       1       human           8.58          12.74           4.16
       2       robot           8.60          18.37           9.76
       4       human          12.77          18.02           5.25
       3       human          18.04          20.86           2.82
      13       human          20.92          25.33           4.42
      14       human          25.37          29.61           4.24
      16       robot          20.51          30.04           9.53
      15       human          29.64          32.39           2.75
      17       human          32.45          37.11           4.67
      20       robot          33.81          42.53           8.72
      19       human          37.14          41.37           4.24
      18       human          41.40          43.87           2.47
      21       human          43.92          48.23           4.31
      22       human          48.26          51.37           3.11
      23       human          51.39          55.63           4.24
      24       robot          44.58          55.53          10.95
       9       human          55.68          59.79           4.11
      12       human          59.82          62.66           2.84
      11       robot          56.33          66.33          10.00
      10       human          62.69          65.62           2.93
                                         makespan:          66.33

