step_idx,failure_type,csv_delay_time,actual_incremental_delay,dynamic_makespan_after_event,target_task,duration_before,duration_after,standard_duration,actual_delay_vs_standard_after,t1,t2,observed_order_extra_delay,released_previous_delay
1,delay,1.7319,1.7400000000000002,74.15,6,3.46,5.2,3.46,1.7400000000000002,,,,
2,delay,1.6689,1.67,70.03,15,3.34,5.01,3.34,1.67,,,,
3,delay,1.7319,1.7400000000000002,70.63,18,3.46,5.2,3.46,1.7400000000000002,,,,
4,order,0.0,0.5600000000000005,69.45,,,,,,18,19,0.5600000000000005,1.7400000000000002
5,delay,1.8096,1.8099999999999996,67.81,22,3.62,5.43,3.62,1.8099999999999996,,,,
6,delay,3.6192,3.620000000000001,71.43,22,5.43,9.05,3.62,5.430000000000001,,,,
7,order,0.0,3.95,69.95,,,,,,22,23,3.95,5.430000000000001
