step_idx,failure_type,decision_time,csv_delay_time,actual_incremental_delay,applied_nores_delay,delay_source,nores_makespan,dynamic_makespan_after_event,nores_minus_dynamic,target_task,t1,t2,earlier_task,later_task,order_base_duration,order_required_task_actual_duration,order_wrong_first_task_actual_duration,order_later_standard_duration,order_later_simulated_duration,order_later_duration_source,order_has_delay,compensation_mode,compensation_value,applied_compensation,compensation_base_duration,compensation_base_source,compensation_upper,order_fixed_compensation,order_compensation_upper,released_previous_delay,observed_order_extra_delay
1,order,17.585569620132446,0.0,0.0,3.35,order_wrong_first_actual_plus_fixed_3.35_on_earlier_task,75.78,73.12,2.6599999999999966,8,8,6,8,6,3.05,3.59,3.05,3.4638,3.05,actual_no_delay,0,fixed,3.35,3.35,3.35,fixed_value,3.35,3.35,3.35,0.41000000000000014,0.0
2,delay,38.66707944869995,1.6689,1.67,0.0,real_gantt_duration_synchronized,74.06,70.02,4.040000000000006,15,,,,,,,,,,,,fixed,3.35,,,,,,,,
3,delay,40.375242710113525,3.3378,3.33,0.0,real_gantt_duration_synchronized,77.39,73.36,4.030000000000001,15,,,,,,,,,,,,fixed,3.35,,,,,,,,
4,delay,43.668041467666626,6.6756,6.68,0.0,real_gantt_duration_synchronized,84.07000000000001,78.57,5.500000000000014,15,,,,,,,,,,,,fixed,3.35,,,,,,,,
