step_idx,failure_type,csv_delay_time,actual_incremental_delay,dynamic_makespan_after_event,target_task,duration_before,duration_after,standard_duration,actual_delay_vs_standard_after,t1,t2,observed_order_extra_delay,released_previous_delay
1,delay,1.797,1.7999999999999998,74.02,8,3.59,5.39,3.59,1.7999999999999998,,,,
2,delay,1.7319,1.7400000000000002,74.69,6,3.46,5.2,3.46,1.7400000000000002,,,,
3,delay,1.79,1.79,73.14,14,3.58,5.37,3.58,1.79,,,,
4,delay,3.58,3.579999999999999,76.72,14,5.37,8.95,3.58,5.369999999999999,,,,
5,delay,7.16,7.16,81.94,14,8.95,16.11,3.58,12.53,,,,
6,delay,7.16,7.16,87.71,14,16.11,23.27,3.58,19.689999999999998,,,,
7,delay,1.7319,1.7400000000000002,83.6,18,3.46,5.2,3.46,1.7400000000000002,,,,
