step_idx,failure_type,decision_time,csv_delay_time,actual_incremental_delay,applied_nores_delay,delay_source,human_time_mode,delay_extra_total,delay_actual_duration,simulated_duration_after_event,nores_makespan,dynamic_makespan_after_event,nores_minus_dynamic,target_task,t1,t2,earlier_task,later_task,order_base_duration,order_required_task_actual_duration,order_wrong_first_task_actual_duration,order_later_standard_duration,order_later_simulated_duration,order_later_duration_source,order_has_delay,compensation_mode,compensation_value,applied_compensation,compensation_base_duration,compensation_base_source,compensation_upper,order_fixed_compensation,order_compensation_upper,released_previous_delay,observed_order_extra_delay
1,order,14.694899559020996,0.0,0.0,3.39,order_wrong_first_actual_plus_fixed_3.39_on_earlier_task,standard,,,,75.2396,70.1,5.1396000000000015,6,6,8,6,8,1.43,3.4638,1.43,3.594,3.594,standard_human_time_mode,0,fixed,3.39,3.39,3.39,fixed_value,3.39,3.39,3.39,2.16,0.0
2,order,25.290526390075684,0.0,0.0,3.39,order_wrong_first_actual_plus_fixed_3.39_on_earlier_task,standard,,,,77.9656,67.84,10.125599999999991,10,10,12,10,12,2.93,3.594,2.93,3.4638,3.4638,standard_human_time_mode,0,fixed,3.39,3.39,3.39,fixed_value,3.39,3.39,3.39,0.5299999999999998,0.0
3,delay,28.891942739486694,1.797,1.7999999999999998,1.7999999999999998,human_delay_task_uses_real_observed_duration,standard,,5.39,5.39,77.0356,69.64,7.395600000000002,10,,,,,,,,,,,,fixed,3.39,,,,,,,,
