step_idx,failure_type,decision_time,csv_delay_time,actual_incremental_delay,applied_nores_delay,delay_source,nores_makespan,dynamic_makespan_after_event,nores_minus_dynamic,target_task,t1,t2,earlier_task,later_task,order_base_duration,order_required_task_actual_duration,order_wrong_first_task_actual_duration,order_later_standard_duration,order_later_simulated_duration,order_later_duration_source,order_has_delay,compensation_mode,compensation_value,applied_compensation,compensation_base_duration,compensation_base_source,compensation_upper,order_fixed_compensation,order_compensation_upper,released_previous_delay,observed_order_extra_delay
1,order,16.9741849899292,0.0,0.0,3.35,order_wrong_first_actual_plus_fixed_3.35_on_earlier_task,75.41000000000001,72.38,3.0300000000000153,6,6,8,6,8,3.2,3.46,3.2,3.594,3.2,actual_no_delay,0,fixed,3.35,3.35,3.35,fixed_value,3.35,3.35,3.35,0.3899999999999997,0.0
2,delay,27.65761160850525,1.797,1.7999999999999998,0.0,real_gantt_duration_synchronized,76.26,71.83,4.430000000000007,10,,,,,,,,,,,,fixed,3.35,,,,,,,,
3,delay,29.432824850082397,3.594,3.5900000000000007,0.0,real_gantt_duration_synchronized,79.85000000000001,75.43,4.420000000000002,10,,,,,,,,,,,,fixed,3.35,,,,,,,,
4,delay,33.04237651824951,7.188,7.190000000000001,0.0,real_gantt_duration_synchronized,87.0438,80.28,6.763800000000003,10,,,,,,,,,,,,fixed,3.35,,,,,,,,
