step_idx,failure_type,csv_delay_time,actual_incremental_delay,dynamic_makespan_after_event,target_task,duration_before,duration_after,standard_duration,actual_delay_vs_standard_after,t1,t2,observed_order_extra_delay,released_previous_delay
1,delay,2.9619,2.9700000000000006,76.77,5,5.92,8.89,5.92,2.9700000000000006,,,,
2,delay,2.9619,2.9700000000000006,77.03,9,5.92,8.89,5.92,2.9700000000000006,,,,
3,order,0.0,0.0,75.39,,,,,,10,12,0.0,0.18000000000000016
4,delay,1.797,1.7999999999999998,77.19,10,3.59,5.39,3.59,1.7999999999999998,,,,
5,delay,1.7319,1.7400000000000002,74.26,18,3.46,5.2,3.46,1.7400000000000002,,,,
6,order,0.0,0.9400000000000004,73.46,,,,,,18,19,0.9400000000000004,1.7400000000000002
7,order,0.0,0.0,71.19,,,,,,22,23,0.0,0.54
8,delay,1.8096,1.8099999999999996,73.0,22,3.62,5.43,3.62,1.8099999999999996,,,,
9,delay,3.6192,3.620000000000001,76.62,22,5.43,9.05,3.62,5.430000000000001,,,,
