step_idx,failure_type,decision_time,csv_delay_time,actual_incremental_delay,applied_nores_delay,delay_source,human_time_mode,delay_extra_total,delay_actual_duration,simulated_duration_after_event,nores_makespan,dynamic_makespan_after_event,nores_minus_dynamic,target_task,t1,t2,earlier_task,later_task,order_base_duration,order_required_task_actual_duration,order_wrong_first_task_actual_duration,order_later_standard_duration,order_later_simulated_duration,order_later_duration_source,order_has_delay,compensation_mode,compensation_value,applied_compensation,compensation_base_duration,compensation_base_source,compensation_upper,order_fixed_compensation,order_compensation_upper,released_previous_delay,observed_order_extra_delay
1,delay,39.451300382614136,1.79,1.79,1.79,human_delay_task_uses_real_observed_duration,standard,,5.37,5.37,75.8634,70.67,5.193399999999997,14,,,,,,,,,,,,fixed,3.39,,,,,,,,
2,delay,41.222248554229736,3.58,3.579999999999999,3.579999999999999,human_delay_task_uses_real_observed_duration,standard,,8.95,8.95,79.4434,74.25,5.193399999999997,14,,,,,,,,,,,,fixed,3.39,,,,,,,,
3,delay,44.80270504951477,7.16,7.16,7.16,human_delay_task_uses_real_observed_duration,standard,,16.11,16.11,86.60340000000001,79.43,7.173400000000001,14,,,,,,,,,,,,fixed,3.39,,,,,,,,
4,delay,70.8049566745758,2.9619,2.9700000000000006,2.9700000000000006,human_delay_task_uses_real_observed_duration,standard,,8.89,8.89,89.2996,80.94,8.3596,21,,,,,,,,,,,,fixed,3.39,,,,,,,,
