step_idx,failure_type,csv_delay_time,actual_incremental_delay,dynamic_makespan_after_event,target_task,duration_before,duration_after,standard_duration,actual_delay_vs_standard_after,t1,t2,observed_order_extra_delay,released_previous_delay
1,delay,1.797,1.7999999999999998,70.47,10,3.59,5.39,3.59,1.7999999999999998,,,,
2,delay,3.594,3.6000000000000005,74.06,10,5.39,8.99,3.59,5.4,,,,
3,delay,7.188,7.1800000000000015,78.96,10,8.99,16.17,3.59,12.580000000000002,,,,
4,delay,7.188,7.189999999999998,84.98,10,16.17,23.36,3.59,19.77,,,,
5,delay,1.7319,1.7400000000000002,81.78,18,3.46,5.2,3.46,1.7400000000000002,,,,
6,delay,3.4638,3.46,85.25,18,5.2,8.66,3.46,5.2,,,,
7,delay,6.9276,6.93,89.62,18,8.66,15.59,3.46,12.129999999999999,,,,
8,delay,1.8096,1.8099999999999996,91.38,22,3.62,5.43,3.62,1.8099999999999996,,,,
9,delay,3.6192,3.620000000000001,95.0,22,5.43,9.05,3.62,5.430000000000001,,,,
