step_idx,failure_type,csv_delay_time,actual_incremental_delay,dynamic_makespan_after_event,target_task,duration_before,duration_after,standard_duration,actual_delay_vs_standard_after,t1,t2,observed_order_extra_delay,released_previous_delay
1,delay,1.9965,2.0,74.53,2,3.99,5.99,3.99,2.0,,,,
2,delay,3.993,3.99,78.52,2,5.99,9.98,3.99,5.99,,,,
3,delay,7.986,7.989999999999998,83.15,2,9.98,17.97,3.99,13.979999999999999,,,,
4,delay,1.797,1.7999999999999998,79.18,19,3.59,5.39,3.59,1.7999999999999998,,,,
5,delay,3.594,3.5900000000000007,82.78,19,5.39,8.98,3.59,5.390000000000001,,,,
6,delay,7.188,7.190000000000001,89.96,19,8.98,16.17,3.59,12.580000000000002,,,,
