step_idx,failure_type,decision_time,csv_delay_time,actual_incremental_delay,applied_nores_delay,delay_source,human_time_mode,delay_extra_total,delay_actual_duration,simulated_duration_after_event,nores_makespan,dynamic_makespan_after_event,nores_minus_dynamic,target_task,t1,t2,earlier_task,later_task,order_base_duration,order_required_task_actual_duration,order_wrong_first_task_actual_duration,order_later_standard_duration,order_later_simulated_duration,order_later_duration_source,order_has_delay,compensation_mode,compensation_value,applied_compensation,compensation_base_duration,compensation_base_source,compensation_upper,order_fixed_compensation,order_compensation_upper,released_previous_delay,observed_order_extra_delay
1,delay,26.35320281982422,1.797,1.7999999999999998,1.7999999999999998,human_delay_task_uses_real_observed_duration,standard,,5.39,5.39,75.5694,70.47,5.099400000000003,10,,,,,,,,,,,,fixed,3.39,,,,,,,,
2,delay,28.093467950820923,3.594,3.6000000000000005,3.6000000000000005,human_delay_task_uses_real_observed_duration,standard,,8.99,8.99,79.1694,74.06,5.109399999999994,10,,,,,,,,,,,,fixed,3.39,,,,,,,,
3,delay,31.72002625465393,7.188,7.1800000000000015,7.1800000000000015,human_delay_task_uses_real_observed_duration,standard,,16.17,16.17,86.3494,78.96,7.389400000000009,10,,,,,,,,,,,,fixed,3.39,,,,,,,,
4,delay,38.8878071308136,7.188,7.189999999999998,7.189999999999998,human_delay_task_uses_real_observed_duration,standard,,23.36,23.36,93.5394,84.98,8.559399999999997,10,,,,,,,,,,,,fixed,3.39,,,,,,,,
5,delay,63.37325096130371,1.7319,1.7400000000000002,1.7400000000000002,human_delay_task_uses_real_observed_duration,standard,,5.2,5.2,94.1456,81.78,12.3656,18,,,,,,,,,,,,fixed,3.39,,,,,,,,
6,delay,65.10078382492065,3.4638,3.46,3.46,human_delay_task_uses_real_observed_duration,standard,,8.66,8.66,97.6056,85.25,12.355599999999995,18,,,,,,,,,,,,fixed,3.39,,,,,,,,
7,delay,68.6239333152771,6.9276,6.93,6.93,human_delay_task_uses_real_observed_duration,standard,,15.59,15.59,104.5356,89.62,14.915599999999998,18,,,,,,,,,,,,fixed,3.39,,,,,,,,
8,delay,85.98807406425476,1.8096,1.8099999999999996,1.8099999999999996,human_delay_task_uses_real_observed_duration,standard,,5.43,5.43,100.9964,91.38,9.616399999999999,22,,,,,,,,,,,,fixed,3.39,,,,,,,,
9,delay,87.88873243331909,3.6192,3.620000000000001,3.620000000000001,human_delay_task_uses_real_observed_duration,standard,,9.05,9.05,104.61639999999998,95.0,9.616399999999985,22,,,,,,,,,,,,fixed,3.39,,,,,,,,
