step_idx,failure_type,decision_time,csv_delay_time,actual_incremental_delay,applied_nores_delay,delay_source,nores_makespan,dynamic_makespan_after_event,nores_minus_dynamic,target_task,t1,t2,earlier_task,later_task,order_base_duration,order_required_task_actual_duration,order_wrong_first_task_actual_duration,order_later_standard_duration,order_later_simulated_duration,order_later_duration_source,order_has_delay,compensation_mode,compensation_value,applied_compensation,compensation_base_duration,compensation_base_source,compensation_upper,order_fixed_compensation,order_compensation_upper,released_previous_delay,observed_order_extra_delay
1,delay,30.572076320648193,1.7319,1.7400000000000002,0.0,real_gantt_duration_synchronized,70.86000000000001,71.26,-0.3999999999999915,12,,,,,,,,,,,,fixed,3.35,,,,,,,,
2,delay,49.31140613555908,1.7319,1.7400000000000002,0.0,real_gantt_duration_synchronized,69.06000000000002,67.77,1.2900000000000205,18,,,,,,,,,,,,fixed,3.35,,,,,,,,
3,delay,51.12512445449829,3.4638,3.46,0.0,real_gantt_duration_synchronized,72.52000000000001,71.23,1.2900000000000063,18,,,,,,,,,,,,fixed,3.35,,,,,,,,
4,delay,64.87480640411377,1.8096,1.8099999999999996,0.0,real_gantt_duration_synchronized,71.31,70.23,1.0799999999999983,22,,,,,,,,,,,,fixed,3.35,,,,,,,,
