title: offline optimal schedule
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           3.99           3.99
       3       human           3.99           7.61           3.62
       4       robot           0.00           7.71           7.71
       5       human           7.71          13.63           5.92
       7       robot           7.71          15.94           8.23
       8       human          13.63          17.22           3.59
       6       human          17.22          20.69           3.46
       9       human          20.69          26.61           5.92
      10       human          26.61          30.20           3.59
      11       robot          20.23          28.61           8.38
      12       human          30.20          33.67           3.46
      13       human          33.67          39.59           5.92
      14       human          39.59          43.17           3.58
      15       human          43.17          46.51           3.34
      16       robot          32.54          41.59           9.06
      17       human          46.51          52.43           5.92
      18       human          52.43          55.90           3.46
      19       human          55.90          59.49           3.59
      20       robot          45.91          54.43           8.52
      21       human          59.49          65.42           5.92
      24       robot          58.21          67.42           9.20
      22       human          65.42          69.03           3.62
      23       human          69.03          72.63           3.59
                                         makespan:          72.63

title: dynamic scheduling 1
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           2.76           2.76
       3       human           2.78           5.61           2.83
       4       robot           0.00           9.08           9.08
       5       human           9.08          13.70           4.62
       7       robot           9.10          17.64           8.54
       8       human          13.73          17.22           3.49
       6       human          17.26          22.46           5.20
       9       human          22.46          28.38           5.92
      11       robot          20.25          30.38          10.13
      12       human          28.38          31.85           3.46
      10       human          31.85          35.44           3.59
      13       human          35.44          41.36           5.92
      14       human          41.36          44.94           3.58
      15       human          44.94          48.28           3.34
      16       robot          34.31          43.36           9.06
      17       human          48.28          54.21           5.92
      18       human          54.21          57.67           3.46
      19       human          57.67          61.26           3.59
      20       robot          47.68          56.21           8.52
      21       human          61.26          67.19           5.92
      24       robot          59.98          69.19           9.20
      22       human          67.19          70.81           3.62
      23       human          70.81          74.40           3.59
                                         makespan:          74.40

title: dynamic scheduling 2
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           2.76           2.76
       3       human           2.78           5.61           2.83
       4       robot           0.00           9.08           9.08
       5       human           9.08          13.70           4.62
       7       robot           9.10          17.64           8.54
       8       human          13.73          17.22           3.49
       6       human          17.26          25.92           8.66
       9       human          25.92          31.85           5.92
      11       robot          20.25          33.85          13.60
      12       human          31.85          35.31           3.46
      10       human          35.31          38.90           3.59
      13       human          38.90          44.83           5.92
      14       human          44.83          48.41           3.58
      15       human          48.41          51.75           3.34
      16       robot          37.77          46.83           9.06
      17       human          51.75          57.67           5.92
      18       human          57.67          61.13           3.46
      19       human          61.13          64.73           3.59
      20       robot          51.14          59.67           8.52
      21       human          64.73          70.65           5.92
      24       robot          63.45          72.65           9.20
      22       human          70.65          74.27           3.62
      23       human          74.27          77.86           3.59
                                         makespan:          77.86

title: dynamic scheduling 3
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           2.76           2.76
       3       human           2.78           5.61           2.83
       4       robot           0.00           9.08           9.08
       5       human           9.08          13.70           4.62
       7       robot           9.10          17.64           8.54
       8       human          13.73          17.22           3.49
       6       human          17.26          32.85          15.59
       9       human          32.85          38.77           5.92
      11       robot          20.25          40.77          20.52
      12       human          38.77          42.24           3.46
      10       human          42.24          45.83           3.59
      13       human          45.83          51.75           5.92
      14       human          51.75          55.33           3.58
      15       human          55.33          58.67           3.34
      16       robot          44.70          53.75           9.06
      17       human          58.67          64.60           5.92
      18       human          64.60          68.06           3.46
      19       human          68.06          71.65           3.59
      20       robot          58.07          66.60           8.52
      21       human          71.65          77.58           5.92
      24       robot          70.38          79.58           9.20
      22       human          77.58          81.20           3.62
      23       human          81.20          84.79           3.59
                                         makespan:          84.79

title: dynamic scheduling 4
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           2.76           2.76
       3       human           2.78           5.61           2.83
       4       robot           0.00           9.08           9.08
       5       human           9.08          13.70           4.62
       7       robot           9.10          17.64           8.54
       8       human          13.73          17.22           3.49
       6       human          17.26          31.49          14.23
       9       human          31.57          40.46           8.89
      11       robot          20.25          42.46          22.21
      12       human          40.46          43.92           3.46
      10       human          43.92          47.52           3.59
      13       human          47.52          53.44           5.92
      14       human          53.44          57.02           3.58
      15       human          57.02          60.36           3.34
      16       robot          46.38          55.44           9.06
      17       human          60.36          66.28           5.92
      18       human          66.28          69.75           3.46
      19       human          69.75          73.34           3.59
      20       robot          59.76          68.28           8.52
      21       human          73.34          79.26           5.92
      24       robot          72.06          81.26           9.20
      22       human          79.26          82.88           3.62
      23       human          82.88          86.48           3.59
                                         makespan:          86.48

title: dynamic scheduling 5
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           2.76           2.76
       3       human           2.78           5.61           2.83
       4       robot           0.00           9.08           9.08
       5       human           9.08          13.70           4.62
       7       robot           9.10          17.64           8.54
       8       human          13.73          17.22           3.49
       6       human          17.26          31.49          14.23
       9       human          31.57          39.85           8.28
      11       robot          20.25          43.37          23.12
      12       human          39.88          43.07           3.19
      10       human          43.12          48.51           5.39
      13       human          48.51          54.44           5.92
      16       robot          46.43          56.44          10.01
      14       human          54.44          58.02           3.58
      15       human          58.02          61.35           3.34
      17       human          61.35          67.28           5.92
      18       human          67.28          70.74           3.46
      19       human          70.74          74.34           3.59
      20       robot          60.75          69.28           8.52
      21       human          74.34          80.26           5.92
      24       robot          73.06          82.26           9.20
      22       human          80.26          83.88           3.62
      23       human          83.88          87.47           3.59
                                         makespan:          87.47

title: dynamic scheduling 6
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           2.76           2.76
       3       human           2.78           5.61           2.83
       4       robot           0.00           9.08           9.08
       5       human           9.08          13.70           4.62
       7       robot           9.10          17.64           8.54
       8       human          13.73          17.22           3.49
       6       human          17.26          31.49          14.23
       9       human          31.57          39.85           8.28
      11       robot          20.25          43.37          23.12
      12       human          39.88          43.07           3.19
      10       human          43.12          47.53           4.41
      13       human          47.60          56.49           8.89
      16       robot          46.43          58.49          12.06
      14       human          56.49          60.07           3.58
      15       human          60.07          63.41           3.34
      17       human          63.41          69.33           5.92
      18       human          69.33          72.79           3.46
      19       human          72.79          76.39           3.59
      20       robot          62.81          71.33           8.52
      21       human          76.39          82.31           5.92
      24       robot          75.11          84.31           9.20
      22       human          82.31          85.93           3.62
      23       human          85.93          89.53           3.59
                                         makespan:          89.53

title: dynamic scheduling 7
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           2.76           2.76
       3       human           2.78           5.61           2.83
       4       robot           0.00           9.08           9.08
       5       human           9.08          13.70           4.62
       7       robot           9.10          17.64           8.54
       8       human          13.73          17.22           3.49
       6       human          17.26          31.49          14.23
       9       human          31.57          39.85           8.28
      11       robot          20.25          43.37          23.12
      12       human          39.88          43.07           3.19
      10       human          43.12          47.53           4.41
      13       human          47.60          54.95           7.34
      16       robot          46.43          57.78          11.35
      14       human          54.97          60.34           5.37
      15       human          60.34          63.68           3.34
      17       human          63.68          69.61           5.92
      18       human          69.61          73.07           3.46
      19       human          73.07          76.66           3.59
      20       robot          63.08          71.61           8.52
      21       human          76.66          82.59           5.92
      24       robot          75.39          84.59           9.20
      22       human          82.59          86.21           3.62
      23       human          86.21          89.80           3.59
                                         makespan:          89.80

title: dynamic scheduling 8
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           2.76           2.76
       3       human           2.78           5.61           2.83
       4       robot           0.00           9.08           9.08
       5       human           9.08          13.70           4.62
       7       robot           9.10          17.64           8.54
       8       human          13.73          17.22           3.49
       6       human          17.26          31.49          14.23
       9       human          31.57          39.85           8.28
      11       robot          20.25          43.37          23.12
      12       human          39.88          43.07           3.19
      10       human          43.12          47.53           4.41
      13       human          47.60          54.95           7.34
      16       robot          46.43          57.78          11.35
      14       human          54.97          63.92           8.95
