title: offline optimal schedule
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           3.99           3.99
       3       human           3.99           7.61           3.62
       4       robot           0.00           7.71           7.71
       5       human           7.71          13.63           5.92
       7       robot           7.71          15.94           8.23
       8       human          13.63          17.22           3.59
       6       human          17.22          20.69           3.46
       9       human          20.69          26.61           5.92
      10       human          26.61          30.20           3.59
      11       robot          20.23          28.61           8.38
      12       human          30.20          33.67           3.46
      13       human          33.67          39.59           5.92
      16       robot          32.54          41.59           9.06
      15       human          39.59          42.93           3.34
      14       human          42.93          46.51           3.58
      17       human          46.51          52.43           5.92
      18       human          52.43          55.90           3.46
      19       human          55.90          59.49           3.59
      20       robot          45.91          54.43           8.52
      21       human          59.49          65.42           5.92
      23       human          65.42          69.01           3.59
      22       human          69.01          72.63           3.62
      24       robot          58.21          67.42           9.20
                                         makespan:          72.63

title: dynamic scheduling 1
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.88           3.89
       3       human           3.91           6.63           2.72
       4       robot           0.07           9.24           9.17
       5       human           9.24          14.49           5.25
       7       robot           9.26          17.59           8.33
       6       human          14.53          17.59           3.05
       8       human          17.59          21.18           3.59
       9       human          21.18          27.10           5.92
      10       human          27.10          30.70           3.59
      11       robot          20.73          29.10           8.38
      12       human          30.70          34.16           3.46
      13       human          34.16          40.08           5.92
      16       robot          33.03          42.08           9.06
      15       human          40.08          43.42           3.34
      14       human          43.42          47.00           3.58
      17       human          47.00          52.93           5.92
      18       human          52.93          56.39           3.46
      19       human          56.39          59.98           3.59
      20       robot          46.40          54.93           8.52
      21       human          59.98          65.91           5.92
      23       human          65.91          69.50           3.59
      22       human          69.50          73.12           3.62
      24       robot          58.71          67.91           9.20
                                         makespan:          73.12

title: dynamic scheduling 2
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.88           3.89
       3       human           3.91           6.63           2.72
       4       robot           0.07           9.24           9.17
       5       human           9.24          14.49           5.25
       7       robot           9.26          17.81           8.55
       6       human          14.53          17.59           3.05
       8       human          17.59          19.61           2.03
       9       human          19.68          24.78           5.10
      10       human          24.80          27.87           3.08
      11       robot          20.78          30.68           9.89
      12       human          27.91          30.68           2.77
      13       human          30.74          35.29           4.55
      16       robot          33.04          42.10           9.06
      15       human          35.32          40.32           5.01
      14       human          40.32          43.90           3.58
      17       human          43.90          49.83           5.92
      18       human          49.83          53.29           3.46
      19       human          53.29          56.89           3.59
      20       robot          43.30          51.83           8.52
      21       human          56.89          62.81           5.92
      22       human          62.81          66.43           3.62
      23       human          66.43          70.02           3.59
      24       robot          55.61          64.81           9.20
                                         makespan:          70.02

title: dynamic scheduling 3
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.88           3.89
       3       human           3.91           6.63           2.72
       4       robot           0.07           9.24           9.17
       5       human           9.24          14.49           5.25
       7       robot           9.26          17.81           8.55
       6       human          14.53          17.59           3.05
       8       human          17.59          19.61           2.03
       9       human          19.68          24.78           5.10
      10       human          24.80          27.87           3.08
      11       robot          20.78          30.68           9.89
      12       human          27.91          30.68           2.77
      13       human          30.74          35.29           4.55
      16       robot          33.04          42.10           9.06
      15       human          35.32          43.66           8.34
      14       human          43.66          47.24           3.58
      17       human          47.24          53.17           5.92
      18       human          53.17          56.63           3.46
      19       human          56.63          60.22           3.59
      20       robot          46.64          55.17           8.52
      21       human          60.22          66.15           5.92
      22       human          66.15          69.77           3.62
      23       human          69.77          73.36           3.59
      24       robot          58.94          68.15           9.20
                                         makespan:          73.36

title: dynamic scheduling 4
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.88           3.89
       3       human           3.91           6.63           2.72
       4       robot           0.07           9.24           9.17
       5       human           9.24          14.49           5.25
       7       robot           9.26          17.81           8.55
       6       human          14.53          17.59           3.05
       8       human          17.59          19.61           2.03
       9       human          19.68          24.78           5.10
      10       human          24.80          27.87           3.08
      11       robot          20.78          30.68           9.89
      12       human          27.91          30.68           2.77
      13       human          30.74          35.29           4.55
      16       robot          33.04          42.76           9.72
      15       human          35.32          50.34          15.02
      14       robot          43.67          52.46           8.79
      17       human          52.46          58.38           5.92
      18       human          58.38          61.84           3.46
      19       human          61.84          65.44           3.59
      20       robot          52.46          60.98           8.52
      21       human          65.44          71.36           5.92
      22       human          71.36          74.98           3.62
      23       human          74.98          78.57           3.59
      24       robot          64.16          73.36           9.20
                                         makespan:          78.57

title: final timeline
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.88           3.89
       3       human           3.91           6.63           2.72
       4       robot           0.07           9.24           9.17
       5       human           9.24          14.49           5.25
       7       robot           9.26          17.81           8.55
       6       human          14.53          17.59           3.05
       8       human          17.59          19.61           2.03
       9       human          19.68          24.78           5.10
      10       human          24.80          27.87           3.08
      11       robot          20.78          30.68           9.89
      12       human          27.91          30.68           2.77
      13       human          30.74          35.29           4.55
      16       robot          33.04          42.76           9.72
      15       human          35.32          49.84          14.52
      14       robot          43.73          53.28           9.55
      17       human          53.28          57.13           3.85
      18       human          57.17          60.60           3.43
      19       human          60.62          63.17           2.55
      20       robot          53.30          62.96           9.66
      21       human          63.23          67.29           4.06
      22       human          67.31          70.72           3.40
      23       human          70.74          73.57           2.83
      24       robot          64.17          74.04           9.88
                                         makespan:          74.04

