title: offline optimal schedule
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           3.99           3.99
       3       human           3.99           7.61           3.62
       4       robot           0.00           7.71           7.71
       5       human           7.71          13.63           5.92
       8       human          13.63          17.22           3.59
       6       human          17.22          20.69           3.46
       7       robot           7.71          15.94           8.23
       9       human          20.69          26.61           5.92
      10       human          26.61          30.20           3.59
      11       robot          20.23          28.61           8.38
      12       human          30.20          33.67           3.46
      13       human          33.67          39.59           5.92
      15       human          39.59          42.93           3.34
      14       human          42.93          46.51           3.58
      16       robot          32.54          41.59           9.06
      17       human          46.51          52.43           5.92
      18       human          52.43          55.90           3.46
      19       human          55.90          59.49           3.59
      20       robot          45.91          54.43           8.52
      21       human          59.49          65.42           5.92
      23       human          65.42          69.01           3.59
      22       human          69.01          72.63           3.62
      24       robot          58.21          67.42           9.20
                                         makespan:          72.63

title: dynamic scheduling 1
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.46           3.46
       3       human           3.48           8.91           5.43
       4       robot           0.06           7.76           7.71
       5       human           8.91          14.83           5.92
       8       human          14.83          18.43           3.59
       6       human          18.43          21.89           3.46
       7       robot           8.60          16.83           8.23
       9       human          21.89          27.81           5.92
      12       human          27.81          31.28           3.46
      11       robot          21.44          29.81           8.38
      10       human          31.28          34.87           3.59
      13       human          34.87          40.80           5.92
      15       human          40.80          44.13           3.34
      14       human          44.13          47.71           3.58
      16       robot          33.74          42.80           9.06
      17       human          47.71          53.64           5.92
      18       human          53.64          57.10           3.46
      19       human          57.10          60.70           3.59
      20       robot          47.11          55.64           8.52
      21       human          60.70          66.62           5.92
      23       human          66.62          70.21           3.59
      22       human          70.21          73.83           3.62
      24       robot          59.42          68.62           9.20
                                         makespan:          73.83

title: dynamic scheduling 2
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.46           3.46
       3       human           3.48           7.86           4.38
       4       robot           0.06           9.14           9.08
       5       human           9.14          14.10           4.96
       8       human          14.14          19.53           5.39
       7       robot           9.17          17.79           8.62
       6       human          19.53          23.00           3.46
       9       human          23.00          28.92           5.92
      10       human          28.92          32.52           3.59
      11       robot          22.54          30.92           8.38
      12       human          32.52          35.98           3.46
      13       human          35.98          41.90           5.92
      15       human          41.90          45.24           3.34
      14       human          45.24          48.82           3.58
      16       robot          34.85          43.90           9.06
      17       human          48.82          54.74           5.92
      18       human          54.74          58.21           3.46
      19       human          58.21          61.80           3.59
      20       robot          48.22          56.74           8.52
      21       human          61.80          67.73           5.92
      23       human          67.73          71.32           3.59
      22       human          71.32          74.94           3.62
      24       robot          60.52          69.73           9.20
                                         makespan:          74.94

title: dynamic scheduling 3
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.46           3.46
       3       human           3.48           7.86           4.38
       4       robot           0.06           9.14           9.08
       5       human           9.14          14.10           4.96
       8       human          14.14          23.13           8.99
       7       robot           9.17          18.66           9.49
       6       human          23.13          26.59           3.46
       9       human          26.59          32.52           5.92
      10       human          32.52          36.11           3.59
      11       robot          26.14          34.52           8.38
      12       human          36.11          39.57           3.46
      13       human          39.57          45.50           5.92
      15       human          45.50          48.83           3.34
      14       human          48.83          52.41           3.58
      16       robot          38.44          47.50           9.06
      17       human          52.41          58.34           5.92
      18       human          58.34          61.80           3.46
      19       human          61.80          65.40           3.59
      20       robot          51.81          60.34           8.52
      21       human          65.40          71.32           5.92
      23       human          71.32          74.91           3.59
      22       human          74.91          78.53           3.62
      24       robot          64.12          73.32           9.20
                                         makespan:          78.53

title: dynamic scheduling 4
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.46           3.46
       3       human           3.48           7.86           4.38
       4       robot           0.06           9.14           9.08
       5       human           9.14          14.10           4.96
       8       human          14.14          20.21           6.07
       7       robot           9.17          18.66           9.49
       6       human          20.24          22.83           2.60
       9       human          22.88          28.35           5.47
      10       human          28.38          33.77           5.39
      11       robot          26.18          34.56           8.38
      12       human          33.77          37.23           3.46
      13       human          37.23          43.16           5.92
      15       human          43.16          46.49           3.34
      14       human          46.49          50.07           3.58
      16       robot          36.10          45.16           9.06
      17       human          50.07          56.00           5.92
      18       human          56.00          59.46           3.46
      19       human          59.46          63.05           3.59
      20       robot          49.47          58.00           8.52
      21       human          63.05          68.98           5.92
      23       human          68.98          72.57           3.59
      22       human          72.57          76.19           3.62
      24       robot          61.78          70.98           9.20
                                         makespan:          76.19

title: dynamic scheduling 5
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.46           3.46
       3       human           3.48           7.86           4.38
       4       robot           0.06           9.14           9.08
       5       human           9.14          14.10           4.96
       8       human          14.14          20.21           6.07
       7       robot           9.17          18.66           9.49
       6       human          20.24          22.83           2.60
       9       human          22.88          28.35           5.47
      10       human          28.38          32.62           4.24
      11       robot          26.18          36.11           9.93
      12       human          32.64          37.84           5.20
      13       human          37.84          43.76           5.92
      15       human          43.76          47.10           3.34
      14       human          47.10          50.68           3.58
      16       robot          36.71          45.76           9.06
      17       human          50.68          56.60           5.92
      18       human          56.60          60.07           3.46
      19       human          60.07          63.66           3.59
      20       robot          50.08          58.60           8.52
      21       human          63.66          69.59           5.92
      23       human          69.59          73.18           3.59
      22       human          73.18          76.80           3.62
      24       robot          62.38          71.59           9.20
                                         makespan:          76.80

title: dynamic scheduling 6
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.46           3.46
       3       human           3.48           7.86           4.38
       4       robot           0.06           9.14           9.08
       5       human           9.14          14.10           4.96
       8       human          14.14          20.21           6.07
       7       robot           9.17          18.66           9.49
       6       human          20.24          22.83           2.60
       9       human          22.88          28.35           5.47
      10       human          28.38          32.62           4.24
      11       robot          26.18          36.11           9.93
      12       human          32.64          41.30           8.66
      13       human          41.30          47.23           5.92
      16       robot          36.72          49.23          12.51
      15       human          47.23          50.56           3.34
      14       human          50.56          54.14           3.58
      17       human          54.14          60.07           5.92
      18       human          60.07          63.53           3.46
      19       human          63.53          67.13           3.59
      20       robot          53.54          62.07           8.52
      21       human          67.13          73.05           5.92
      23       human          73.05          76.64           3.59
      22       human          76.64          80.26           3.62
      24       robot          65.85          75.05           9.20
                                         makespan:          80.26

title: dynamic scheduling 7
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.46           3.46
       3       human           3.48           7.86           4.38
       4       robot           0.06           9.14           9.08
       5       human           9.14          14.10           4.96
       8       human          14.14          20.21           6.07
       7       robot           9.17          18.66           9.49
       6       human          20.24          22.83           2.60
       9       human          22.88          28.35           5.47
      10       human          28.38          32.62           4.24
      11       robot          26.18          36.11           9.93
      12       human          32.64          38.83           6.19
      13       human          38.92          44.85           5.93
      16       robot          36.72          48.13          11.41
      15       human          44.87          49.88           5.01
      14       human          49.88          53.46           3.58
      17       human          53.46          59.38           5.92
      18       human          59.38          62.85           3.46
      19       human          62.85          66.44           3.59
      20       robot          52.86          61.38           8.52
      21       human          66.44          72.37           5.92
      23       human          72.37          75.96           3.59
      22       human          75.96          79.58           3.62
      24       robot          65.16          74.37           9.20
                                         makespan:          79.58

title: dynamic scheduling 8
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.46           3.46
       3       human           3.48           7.86           4.38
       4       robot           0.06           9.14           9.08
       5       human           9.14          14.10           4.96
       8       human          14.14          20.21           6.07
       7       robot           9.17          18.66           9.49
       6       human          20.24          22.83           2.60
       9       human          22.88          28.35           5.47
      10       human          28.38          32.62           4.24
      11       robot          26.18          36.11           9.93
      12       human          32.64          38.83           6.19
      13       human          38.92          44.85           5.93
      16       robot          36.72          48.13          11.41
      15       human          44.87          48.94           4.07
