step_idx,failure_type,decision_time,csv_delay_time,actual_incremental_delay,applied_nores_delay,delay_source,nores_makespan,dynamic_makespan_after_event,nores_minus_dynamic,target_task,t1,t2,earlier_task,later_task,order_base_duration,order_required_task_actual_duration,order_wrong_first_task_actual_duration,order_later_standard_duration,order_later_simulated_duration,order_later_duration_source,order_has_delay,compensation_mode,compensation_value,applied_compensation,compensation_base_duration,compensation_base_source,compensation_upper,order_fixed_compensation,order_compensation_upper,released_previous_delay,observed_order_extra_delay
1,delay,39.55023455619812,1.79,1.79,0.0,real_gantt_duration_synchronized,69.97,70.71,-0.7399999999999949,14,,,,,,,,,,,,fixed,3.35,,,,,,,,
2,delay,41.36328911781311,3.58,3.579999999999999,0.0,real_gantt_duration_synchronized,73.55000000000001,74.29,-0.7399999999999949,14,,,,,,,,,,,,fixed,3.35,,,,,,,,
3,delay,44.94705629348755,7.16,7.16,0.0,real_gantt_duration_synchronized,80.7078,79.57,1.1378000000000128,14,,,,,,,,,,,,fixed,3.35,,,,,,,,
4,delay,52.05881381034851,7.16,7.16,0.0,real_gantt_duration_synchronized,87.8678,85.27,2.5978000000000065,14,,,,,,,,,,,,fixed,3.35,,,,,,,,
5,delay,76.20589137077332,1.8096,1.8099999999999996,0.0,real_gantt_duration_synchronized,82.9478,81.58,1.3678000000000026,22,,,,,,,,,,,,fixed,3.35,,,,,,,,
