step_idx,failure_type,decision_time,csv_delay_time,actual_incremental_delay,applied_nores_delay,delay_source,human_time_mode,delay_extra_total,delay_actual_duration,simulated_duration_after_event,nores_makespan,dynamic_makespan_after_event,nores_minus_dynamic,target_task,t1,t2,earlier_task,later_task,order_base_duration,order_required_task_actual_duration,order_wrong_first_task_actual_duration,order_later_standard_duration,order_later_simulated_duration,order_later_duration_source,order_has_delay,compensation_mode,compensation_value,applied_compensation,compensation_base_duration,compensation_base_source,compensation_upper,order_fixed_compensation,order_compensation_upper,released_previous_delay,observed_order_extra_delay
1,delay,36.305779218673706,2.9619,2.9700000000000006,2.9700000000000006,human_delay_task_uses_real_observed_duration,standard,,8.89,8.89,76.81960000000001,72.19,4.629600000000011,13,,,,,,,,,,,,fixed,3.39,,,,,,,,
2,delay,39.18247318267822,5.9238,5.92,5.92,human_delay_task_uses_real_observed_duration,standard,,14.81,14.81,82.7396,78.11,4.629599999999996,13,,,,,,,,,,,,fixed,3.39,,,,,,,,
3,delay,45.20331072807312,11.8476,11.85,11.85,human_delay_task_uses_real_observed_duration,standard,,26.66,26.66,94.5896,89.96,4.629600000000011,13,,,,,,,,,,,,fixed,3.39,,,,,,,,
4,delay,50.01205039024353,1.6689,1.67,1.67,human_delay_task_uses_real_observed_duration,standard,,5.01,5.01,85.8718,81.33,4.541799999999995,15,,,,,,,,,,,,fixed,3.39,,,,,,,,
5,delay,51.641629219055176,3.3378,3.33,3.33,human_delay_task_uses_real_observed_duration,standard,,8.34,8.34,89.2018,84.67,4.531800000000004,15,,,,,,,,,,,,fixed,3.39,,,,,,,,
6,delay,55.06178283691406,6.6756,6.68,6.68,human_delay_task_uses_real_observed_duration,standard,,15.02,15.02,95.8818,89.97,5.9117999999999995,15,,,,,,,,,,,,fixed,3.39,,,,,,,,
7,delay,61.67195224761963,6.6756,6.68,6.68,human_delay_task_uses_real_observed_duration,standard,,21.7,21.7,102.5618,94.44,8.121800000000007,15,,,,,,,,,,,,fixed,3.39,,,,,,,,
8,delay,68.42103600502014,6.6756,6.670000000000002,6.670000000000002,human_delay_task_uses_real_observed_duration,standard,,28.37,28.37,109.2318,101.12,8.111800000000002,15,,,,,,,,,,,,fixed,3.39,,,,,,,,
