step_idx,failure_type,decision_time,csv_delay_time,actual_incremental_delay,applied_nores_delay,delay_source,human_time_mode,delay_extra_total,delay_actual_duration,simulated_duration_after_event,nores_makespan,dynamic_makespan_after_event,nores_minus_dynamic,target_task,t1,t2,earlier_task,later_task,order_base_duration,order_required_task_actual_duration,order_wrong_first_task_actual_duration,order_later_standard_duration,order_later_simulated_duration,order_later_duration_source,order_has_delay,compensation_mode,compensation_value,applied_compensation,compensation_base_duration,compensation_base_source,compensation_upper,order_fixed_compensation,order_compensation_upper,released_previous_delay,observed_order_extra_delay
1,delay,6.223499774932861,1.8096,1.8099999999999996,1.8099999999999996,human_delay_task_uses_real_observed_duration,standard,,5.43,5.43,74.3464,72.89,1.4564000000000021,3,,,,,,,,,,,,fixed,3.39,,,,,,,,
2,delay,43.13081336021423,1.6689,1.67,1.67,human_delay_task_uses_real_observed_duration,standard,,5.01,5.01,75.5256,70.92,4.6055999999999955,15,,,,,,,,,,,,fixed,3.39,,,,,,,,
3,order,52.88444662094116,0.0,0.0,3.39,order_wrong_first_actual_plus_fixed_3.39_on_earlier_task,standard,,,,77.6518,69.49,8.1618,18,18,19,18,19,3.23,3.4638,3.23,3.594,3.594,standard_human_time_mode,0,fixed,3.39,3.39,3.39,fixed_value,3.39,3.39,3.39,0.3599999999999999,0.0
