title: offline optimal schedule
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           3.99           3.99
       3       human           3.99           7.61           3.62
       4       robot           0.00           7.71           7.71
       5       human           7.71          13.63           5.92
       6       human          13.63          17.09           3.46
       7       robot           7.71          15.94           8.23
       8       human          17.09          20.69           3.59
       9       human          20.69          26.61           5.92
      10       human          26.61          30.20           3.59
      11       robot          20.23          28.61           8.38
      12       human          30.20          33.67           3.46
      13       human          33.67          39.59           5.92
      15       human          39.59          42.93           3.34
      14       human          42.93          46.51           3.58
      16       robot          32.54          41.59           9.06
      17       human          46.51          52.43           5.92
      18       human          52.43          55.90           3.46
      19       human          55.90          59.49           3.59
      20       robot          45.91          54.43           8.52
      21       human          59.49          65.42           5.92
      24       robot          58.21          67.42           9.20
      23       human          65.42          69.01           3.59
      22       human          69.01          72.63           3.62
                                         makespan:          72.63

title: dynamic scheduling 1
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.19           3.19
       3       human           3.22           8.65           5.43
       4       robot           0.08           7.79           7.71
       5       human           8.65          14.57           5.92
       6       human          14.57          18.03           3.46
       7       robot           8.34          16.57           8.23
       8       human          18.03          21.63           3.59
       9       human          21.63          27.55           5.92
      10       human          27.55          31.14           3.59
      11       robot          21.17          29.55           8.38
      12       human          31.14          34.61           3.46
      13       human          34.61          40.53           5.92
      15       human          40.53          43.87           3.34
      14       human          43.87          47.45           3.58
      16       robot          33.48          42.53           9.06
      17       human          47.45          53.37           5.92
      18       human          53.37          56.84           3.46
      19       human          56.84          60.43           3.59
      20       robot          46.85          55.37           8.52
      21       human          60.43          66.36           5.92
      24       robot          59.15          68.36           9.20
      23       human          66.36          69.95           3.59
      22       human          69.95          73.57           3.62
                                         makespan:          73.57

title: dynamic scheduling 2
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.19           3.19
       3       human           3.22           7.58           4.36
       4       robot           0.08           8.75           8.66
       5       human           8.75          13.70           4.95
       6       human          13.73          18.93           5.20
       7       robot           8.80          17.27           8.48
       8       human          18.93          22.52           3.59
       9       human          22.52          28.44           5.92
      10       human          28.44          32.04           3.59
      11       robot          22.07          30.44           8.38
      12       human          32.04          35.50           3.46
      13       human          35.50          41.42           5.92
      15       human          41.42          44.76           3.34
      14       human          44.76          48.34           3.58
      16       robot          34.37          43.42           9.06
      17       human          48.34          54.27           5.92
      18       human          54.27          57.73           3.46
      19       human          57.73          61.32           3.59
      20       robot          47.74          56.27           8.52
      21       human          61.32          67.25           5.92
      24       robot          60.05          69.25           9.20
      23       human          67.25          70.84           3.59
      22       human          70.84          74.46           3.62
                                         makespan:          74.46

title: dynamic scheduling 3
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.19           3.19
       3       human           3.22           7.58           4.36
       4       robot           0.08           8.75           8.66
       5       human           8.75          13.70           4.95
       6       human          13.73          22.39           8.66
       7       robot           8.80          17.45           8.66
       8       human          22.39          25.98           3.59
       9       human          25.98          31.91           5.92
      10       human          31.91          35.50           3.59
      11       robot          25.53          33.91           8.38
      12       human          35.50          38.96           3.46
      13       human          38.96          44.89           5.92
      15       human          44.89          48.23           3.34
      14       human          48.23          51.81           3.58
      16       robot          37.83          46.89           9.06
      17       human          51.81          57.73           5.92
      18       human          57.73          61.19           3.46
      19       human          61.19          64.79           3.59
      20       robot          51.21          59.73           8.52
      21       human          64.79          70.71           5.92
      24       robot          63.51          72.71           9.20
      23       human          70.71          74.31           3.59
      22       human          74.31          77.92           3.62
                                         makespan:          77.92

title: dynamic scheduling 4
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.19           3.19
       3       human           3.22           7.58           4.36
       4       robot           0.08           8.75           8.66
       5       human           8.75          13.70           4.95
       7       robot           8.80          17.45           8.66
       8       human          13.73          20.69           6.96
       6       human          20.69          24.16           3.46
       9       human          24.16          30.08           5.92
      10       human          30.08          33.67           3.59
      11       robot          23.70          32.08           8.38
      12       human          33.67          37.14           3.46
      13       human          37.14          43.06           5.92
      15       human          43.06          46.40           3.34
      14       human          46.40          49.98           3.58
      16       robot          36.01          45.06           9.06
      17       human          49.98          55.90           5.92
      18       human          55.90          59.37           3.46
      19       human          59.37          62.96           3.59
      20       robot          49.38          57.90           8.52
      21       human          62.96          68.89           5.92
      24       robot          61.68          70.89           9.20
      23       human          68.89          72.48           3.59
      22       human          72.48          76.10           3.62
                                         makespan:          76.10

title: dynamic scheduling 5
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.19           3.19
       3       human           3.22           7.58           4.36
       4       robot           0.08           8.75           8.66
       5       human           8.75          13.70           4.95
       7       robot           8.80          17.45           8.66
       8       human          13.73          20.69           6.96
       6       human          20.69          31.08          10.39
       9       human          31.08          37.01           5.92
      11       robot          23.71          39.01          15.30
      10       human          37.01          40.60           3.59
      12       human          40.60          44.07           3.46
      13       human          44.07          49.99           5.92
      15       human          49.99          53.33           3.34
      14       human          53.33          56.91           3.58
      16       robot          42.93          51.99           9.06
      17       human          56.91          62.83           5.92
      18       human          62.83          66.30           3.46
      19       human          66.30          69.89           3.59
      20       robot          56.31          64.83           8.52
      21       human          69.89          75.81           5.92
      24       robot          68.61          77.81           9.20
      23       human          75.81          79.41           3.59
      22       human          79.41          83.03           3.62
                                         makespan:          83.03

title: dynamic scheduling 6
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.19           3.19
       3       human           3.22           7.58           4.36
       4       robot           0.08           8.75           8.66
       5       human           8.75          13.70           4.95
       7       robot           8.80          17.45           8.66
       8       human          13.73          20.69           6.96
       6       human          20.69          28.10           7.40
       9       human          28.17          33.48           5.31
      11       robot          23.71          36.73          13.02
      10       human          33.50          36.90           3.40
      12       human          36.93          40.44           3.51
      13       human          40.55          45.99           5.45
      15       human          46.02          51.03           5.01
      16       robot          42.99          52.04           9.06
      14       human          51.03          54.61           3.58
      17       human          54.61          60.53           5.92
      18       human          60.53          64.00           3.46
      19       human          64.00          67.59           3.59
      20       robot          54.01          62.53           8.52
      21       human          67.59          73.51           5.92
      24       robot          66.31          75.51           9.20
      23       human          73.51          77.11           3.59
      22       human          77.11          80.73           3.62
                                         makespan:          80.73

title: dynamic scheduling 7
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.19           3.19
       3       human           3.22           7.58           4.36
       4       robot           0.08           8.75           8.66
       5       human           8.75          13.70           4.95
       7       robot           8.80          17.45           8.66
       8       human          13.73          20.69           6.96
       6       human          20.69          28.10           7.40
       9       human          28.17          33.48           5.31
      11       robot          23.71          36.73          13.02
      10       human          33.50          36.90           3.40
      12       human          36.93          40.44           3.51
      13       human          40.55          45.99           5.45
      15       human          46.02          54.37           8.34
      16       robot          42.99          52.04           9.06
      14       human          54.37          57.95           3.58
      17       human          57.95          63.87           5.92
      18       human          63.87          67.33           3.46
      19       human          67.33          70.93           3.59
      20       robot          57.35          65.87           8.52
      21       human          70.93          76.85           5.92
      24       robot          69.65          78.85           9.20
      23       human          76.85          80.45           3.59
      22       human          80.45          84.07           3.62
                                         makespan:          84.07

title: dynamic scheduling 8
 task ID       agent     start_time    finish_time       duration
       2       human          -0.00           3.19           3.19
       3       human           3.22           7.58           4.36
       4       robot           0.08           8.75           8.66
       5       human           8.75          13.70           4.95
       7       robot           8.80          17.45           8.66
       8       human          13.73          20.69           6.96
       6       human          20.69          28.10           7.40
       9       human          28.17          33.48           5.31
      11       robot          23.71          36.73          13.02
      10       human          33.50          36.90           3.40
      12       human          36.93          40.44           3.51
      13       human          40.55          45.99           5.45
      15       human          46.02          61.04          15.02
      16       robot          42.99          52.72           9.74
