title: offline optimal schedule
 task ID       agent     start_time    finish_time       duration
      14       human          53.69          57.27           3.58
      17       human          57.27          63.19           5.92
      18       human          63.19          66.65           3.46
      19       human          66.65          70.25           3.59
      20       robot          56.66          65.19           8.52
      21       human          70.25          76.17           5.92
      22       human          76.17          79.79           3.62
      24       robot          68.97          78.17           9.20
      23       human          79.79          83.38           3.59
                                         makespan:          83.38

title: dynamic scheduling 9
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           3.97           3.97
       3       human           3.99          11.54           7.55
       4       robot           0.00           8.99           8.99
       5       human          11.60          16.79           5.19
       7       robot           9.16          20.14          10.98
       8       human          16.82          22.00           5.18
       6       human          22.00          24.51           2.51
       9       human          24.58          31.91           7.32
      11       robot          25.05          35.17          10.12
      12       human          31.95          37.24           5.29
      10       human          37.24          41.78           4.54
      13       human          41.84          46.87           5.03
      16       robot          39.72          49.62           9.90
      15       human          46.89          51.90           5.01
      14       human          51.90          55.48           3.58
      17       human          55.48          61.40           5.92
      18       human          61.40          64.87           3.46
      19       human          64.87          68.46           3.59
      20       robot          54.88          63.40           8.52
      21       human          68.46          74.39           5.92
      22       human          74.39          78.01           3.62
      24       robot          67.18          76.39           9.20
      23       human          78.01          81.60           3.59
                                         makespan:          81.60

title: dynamic scheduling 10
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           3.97           3.97
       3       human           3.99          11.54           7.55
       4       robot           0.00           8.99           8.99
       5       human          11.60          16.79           5.19
       7       robot           9.16          20.14          10.98
       8       human          16.82          22.00           5.18
       6       human          22.00          24.51           2.51
       9       human          24.58          31.91           7.32
      11       robot          25.05          35.17          10.12
      12       human          31.95          37.24           5.29
      10       human          37.24          41.78           4.54
      13       human          41.84          46.87           5.03
      16       robot          39.72          49.62           9.90
      14       human          46.89          50.93           4.03
      15       human          50.93          54.27           3.34
      17       human          54.27          60.19           5.92
      18       human          60.19          63.65           3.46
      19       human          63.65          67.25           3.59
      20       robot          53.67          62.19           8.52
      21       human          67.25          73.17           5.92
      22       human          73.17          76.79           3.62
      24       robot          65.97          75.17           9.20
      23       human          76.79          80.38           3.59
                                         makespan:          80.38

title: dynamic scheduling 11
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           3.97           3.97
       3       human           3.99          11.54           7.55
       4       robot           0.00           8.99           8.99
       5       human          11.60          16.79           5.19
       7       robot           9.16          20.14          10.98
       8       human          16.82          22.00           5.18
       6       human          22.00          24.51           2.51
       9       human          24.58          31.91           7.32
      11       robot          25.05          35.17          10.12
      12       human          31.95          37.24           5.29
      10       human          37.24          41.78           4.54
      13       human          41.84          46.87           5.03
      16       robot          39.72          49.62           9.90
      14       human          46.89          50.93           4.03
      15       human          50.93          53.36           2.43
      17       human          53.42          58.96           5.54
      18       human          58.98          64.18           5.20
      20       robot          53.69          62.48           8.80
      19       human          64.18          67.77           3.59
      21       human          67.77          73.69           5.92
      22       human          73.69          77.31           3.62
      24       robot          66.49          75.69           9.20
      23       human          77.31          80.91           3.59
                                         makespan:          80.91

title: dynamic scheduling 12
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           3.97           3.97
       3       human           3.99          11.54           7.55
       4       robot           0.00           8.99           8.99
       5       human          11.60          16.79           5.19
       7       robot           9.16          20.14          10.98
       8       human          16.82          22.00           5.18
       6       human          22.00          24.51           2.51
       9       human          24.58          31.91           7.32
      11       robot          25.05          35.17          10.12
      12       human          31.95          37.24           5.29
      10       human          37.24          41.78           4.54
      13       human          41.84          46.87           5.03
      16       robot          39.72          49.62           9.90
      14       human          46.89          50.93           4.03
      15       human          50.93          53.36           2.43
      17       human          53.42          58.96           5.54
      20       robot          53.69          63.13           9.44
      19       human          58.98          63.13           4.15
      18       human          63.13          66.59           3.46
      21       human          66.59          72.52           5.92
      22       human          72.52          76.14           3.62
      24       robot          65.32          74.52           9.20
      23       human          76.14          79.73           3.59
                                         makespan:          79.73

title: dynamic scheduling 13
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           3.97           3.97
       3       human           3.99          11.54           7.55
       4       robot           0.00           8.99           8.99
       5       human          11.60          16.79           5.19
       7       robot           9.16          20.14          10.98
       8       human          16.82          22.00           5.18
       6       human          22.00          24.51           2.51
       9       human          24.58          31.91           7.32
      11       robot          25.05          35.17          10.12
      12       human          31.95          37.24           5.29
      10       human          37.24          41.78           4.54
      13       human          41.84          46.87           5.03
      16       robot          39.72          49.62           9.90
      14       human          46.89          50.93           4.03
      15       human          50.93          53.36           2.43
      17       human          53.42          58.96           5.54
      20       robot          53.69          63.63           9.94
      19       human          58.98          63.13           4.15
      18       human          63.13          65.68           2.55
      21       human          65.75          71.53           5.78
      24       robot          65.36          75.19           9.83
      23       human          71.56          75.19           3.63
      22       human          75.19          78.81           3.62
                                         makespan:          78.81

title: final timeline
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           3.97           3.97
       3       human           3.99          11.54           7.55
       4       robot           0.00           8.99           8.99
       5       human          11.60          16.79           5.19
       7       robot           9.16          20.14          10.98
       8       human          16.82          22.00           5.18
       6       human          22.00          24.51           2.51
       9       human          24.58          31.91           7.32
      11       robot          25.05          35.17          10.12
      12       human          31.95          37.24           5.29
      10       human          37.24          41.78           4.54
      13       human          41.84          46.87           5.03
      16       robot          39.72          49.62           9.90
      14       human          46.89          50.93           4.03
      15       human          50.93          53.36           2.43
      17       human          53.42          58.96           5.54
      20       robot          53.69          63.63           9.94
      19       human          58.98          63.13           4.15
      18       human          63.13          65.68           2.55
      21       human          65.75          71.53           5.78
      24       robot          65.36          75.51          10.14
      23       human          71.56          75.19           3.63
      22       human          75.19          77.65           2.46
                                         makespan:          77.65

